datetime;lon;lat;C2H2_excess;ws;wd
2015-04-23 10:11:28;2.1408149829;48.984832482;0.053738179725503266;0.6375;322.3725
2015-04-23 10:11:29;2.1408212722999997;48.984828913;0.05742486874960678;0.6375;322.3725
2015-04-23 10:11:30;2.1408423485;48.98481864399999;0.0642181492060876;0.6375;322.3725
2015-04-23 10:11:31;2.1408624211;48.984810423999996;0.06044588341217444;0.6375;322.3725
2015-04-23 10:11:32;2.140885705;48.9848026;0.0036276340136160434;0.6375;322.3725
2015-04-23 10:11:33;2.1408948040999998;48.98480025;0.0036350652356600954;0.6375;322.3725
2015-04-23 10:11:34;2.1408887677;48.984801577;-0.027864547310215204;0.6375;322.3725
2015-04-23 10:11:35;2.1408725881;48.984803668000005;0.035439567670723704;0.6375;322.3725
2015-04-23 10:11:36;2.1408329269;48.984804906;0.0738084466406615;0.6375;322.3725
2015-04-23 10:11:37;2.1407931175;48.984803865;-0.027831119581013086;0.6375;322.3725
2015-04-23 10:11:38;2.1407278568;48.984802238;0.09058201437941915;0.6375;322.3725
2015-04-23 10:11:39;2.1406781687;48.98480363;0.025230928248003992;0.6375;322.3725
2015-04-23 10:11:40;2.1405915882;48.984811458;-0.02314590645487652;0.6375;322.3725
2015-04-23 10:11:41;2.140459513;48.984826128;-0.08693853807511565;0.6375;322.3725
2015-04-23 10:11:42;2.140393;48.984832656;-0.0869308306869171;0.6375;322.3725
2015-04-23 10:11:43;2.1402656274000003;48.984843595;-0.006846635606058249;0.6375;322.3725
2015-04-23 10:11:44;2.1401672112;48.984850945;-0.03268051971705743;0.6375;322.3725
2015-04-23 10:11:45;2.1400148218;48.984861521999996;-0.017964729201371044;0.6375;322.3725
2015-04-23 10:11:46;2.1399101093;48.984867752;-0.08018222987778081;0.6375;322.3725
2015-04-23 10:11:47;2.1397480722999997;48.984875233000004;0.0268425804062436;0.6375;322.3725
2015-04-23 10:11:48;2.1395835835;48.98488113;0.03358826231021417;0.6375;322.3725
2015-04-23 10:11:49;2.1394717909;48.984884918;-0.14821982934022107;0.6375;322.3725
2015-04-23 10:11:50;2.139322016;48.984889700000004;0.0244297093989706;0.6375;322.3725
2015-04-23 10:11:51;2.1391820005;48.984893254;-0.03213773179299578;0.6375;322.3725
2015-04-23 10:11:52;2.1390194314;48.984896555;-0.07562253652244735;0.6375;322.3725
2015-04-23 10:11:53;2.1389171574;48.984898914;0.01518708476235947;0.6375;322.3725
2015-04-23 10:11:54;2.1387706397999997;48.984902916;-0.01995247895023955;0.6375;322.3725
2015-04-23 10:11:55;2.1386799025;48.984905149;0.025899812483890505;0.6375;322.3725
2015-04-23 10:11:56;2.1385306623;48.984908327;0.040824115415739715;0.6375;322.3725
2015-04-23 10:11:57;2.1384305252;48.98491022;-0.0987292815539775;0.6375;322.3725
2015-04-23 10:11:58;2.1382788485;48.984913189;0.002313400022997736;0.6375;322.3725
2015-04-23 10:11:59;2.1380879786;48.9849176;0.0023216972290980853;0.6375;322.3725
2015-04-23 10:12:00;2.1379666595;48.984920443;-0.02408209119558191;1.4875;311.9091
2015-04-23 10:12:01;2.1378411868000002;48.984923177;-0.01643379492582847;1.4875;311.9091
2015-04-23 10:12:02;2.1376514097999997;48.984926834;-0.0075931014823557574;1.4875;311.9091
2015-04-23 10:12:03;2.1375124681999997;48.98492918;-0.04599312770209796;1.4875;311.9091
2015-04-23 10:12:04;2.1373075944999997;48.984932567;-0.026735566347780793;1.4875;311.9091
2015-04-23 10:12:05;2.137099554;48.984936037;-0.09424804373221718;1.4875;311.9091
2015-04-23 10:12:06;2.1369343368;48.984938743;0.10676251322701225;1.4875;311.9091
2015-04-23 10:12:07;2.1366292227;48.984944166999995;-0.029952403507431835;1.4875;311.9091
2015-04-23 10:12:08;2.1364922174000003;48.984947371000004;-0.029943756312479586;1.4875;311.9091
2015-04-23 10:12:09;2.1362325943;48.984953415;0.06125314958433159;1.4875;311.9091
2015-04-23 10:12:10;2.1360350165;48.98495754100001;0.036219304708132505;1.4875;311.9091
2015-04-23 10:12:11;2.1357470527;48.984962861999996;0.00582846083495403;1.4875;311.9091
2015-04-23 10:12:12;2.1355522995;48.984966119;0.12290446183342096;1.4875;311.9091
2015-04-23 10:12:13;2.1352512681;48.984971163000004;0.00045243480888440546;1.4875;311.9091
2015-04-23 10:12:14;2.1349383562;48.984977131;-0.015557489965416393;1.4875;311.9091
2015-04-23 10:12:15;2.1347328683;48.984981733999994;0.07480766385347903;1.4875;311.9091
2015-04-23 10:12:16;2.1344508475999997;48.984988545;0.08733405950547546;1.4875;311.9091
2015-04-23 10:12:17;2.1341867287;48.984994828000005;0.07641780895283001;1.4875;311.9091
2015-04-23 10:12:18;2.1338826549000003;48.98500099100001;0.11225845374148413;1.4875;311.9091
2015-04-23 10:12:19;2.1336865233;48.985004548999996;0.050336515830220196;1.4875;311.9091
2015-04-23 10:12:20;2.1333955343;48.985010042;-0.03363607583271383;1.4875;311.9091
2015-04-23 10:12:21;2.1332128236;48.985013609;0.10365685194999769;1.4875;311.9091
2015-04-23 10:12:22;2.1329241423;48.985019044;0.034774704344491925;1.4875;311.9091
2015-04-23 10:12:23;2.13274223;48.98502242;0.17147212220417324;1.4875;311.9091
2015-04-23 10:12:24;2.1324861416;48.985027306000006;0.028467984804682434;1.4875;311.9091
2015-04-23 10:12:25;2.1321895538;48.985033083000005;0.02847736904646142;1.4875;311.9091
2015-04-23 10:12:26;2.1320133526;48.985036585;-0.047971060308992064;1.4875;311.9091
2015-04-23 10:12:27;2.1317508939;48.9850415;0.01697868952637699;1.4875;311.9091
2015-04-23 10:12:28;2.1315881823;48.98504444100001;-0.04784579223554719;1.4875;311.9091
2015-04-23 10:12:29;2.1313186162;48.98504981399999;-0.038806237097664675;1.4875;311.9091
2015-04-23 10:12:30;2.1311487082;48.985053681000004;0.004378047075712266;1.4875;311.9091
2015-04-23 10:12:31;2.1309075763;48.985059672;0.024628327168051967;1.4875;311.9091
2015-04-23 10:12:32;2.1306480541;48.985066827;-0.11870532117152122;1.4875;311.9091
2015-04-23 10:12:33;2.1304231451;48.985074084;-0.0027629213048639967;1.4875;311.9091
2015-04-23 10:12:34;2.1302945714;48.985078551;-0.0027531082207736257;1.4875;311.9091
2015-04-23 10:12:35;2.1300554785;48.985085066;0.03527335267040643;1.4875;311.9091
2015-04-23 10:12:36;2.1298852976;48.985087879;-0.06451055919764317;1.4875;311.9091
2015-04-23 10:12:37;2.1296419144;48.985091403999995;0.007550277413844342;1.4875;311.9091
2015-04-23 10:12:38;2.1294108178;48.985095003999994;0.011398969687514082;1.4875;311.9091
2015-04-23 10:12:39;2.1292430918000003;48.985097913000004;-0.1204297696978765;1.4875;311.9091
2015-04-23 10:12:40;2.1290042103;48.985102373000004;-0.03189678374059585;1.4875;311.9091
2015-04-23 10:12:41;2.1288504431999997;48.985104936000006;0.05990064383169791;1.4875;311.9091
2015-04-23 10:12:42;2.1286448326;48.985108025;-0.07296467151061664;1.4875;311.9091
2015-04-23 10:12:43;2.1284522013;48.985111511999996;-0.0006149880367199989;1.4875;311.9091
2015-04-23 10:12:44;2.1282363542;48.985115403;-0.025155326289351188;1.4875;311.9091
2015-04-23 10:12:45;2.1280970168;48.985117038;-0.020201627393150512;1.4875;311.9091
2015-04-23 10:12:46;2.1278946332;48.985117721;-0.03965543302490815;1.4875;311.9091
2015-04-23 10:12:47;2.127705131;48.985115916000005;-0.02784750558778376;1.4875;311.9091
2015-04-23 10:12:48;2.1275859803;48.985113048;0.046228314342258936;1.4875;311.9091
2015-04-23 10:12:49;2.1274139346000003;48.985105718999996;0.06859014937803909;1.4875;311.9091
2015-04-23 10:12:50;2.127313567;48.985099886;0.06398152749108565;1.4875;311.9091
2015-04-23 10:12:51;2.1271491992;48.985089983;0.06399220270923006;1.4875;311.9091
2015-04-23 10:12:52;2.1270597355;48.985084543999996;0.05399199582651126;1.4875;311.9091
2015-04-23 10:12:53;2.1269349646;48.985076176999996;-0.09838390256245291;1.4875;311.9091
2015-04-23 10:12:54;2.1268198403;48.98506814899999;-0.015169298784842578;1.4875;311.9091
2015-04-23 10:12:55;2.1267457937;48.985064902;-0.03500846036396674;1.4875;311.9091
2015-04-23 10:12:56;2.1266359075;48.985067838;-0.010080931290049222;1.4875;311.9091
2015-04-23 10:12:57;2.1265661866;48.985076938;-0.048377558738090465;1.4875;311.9091
2015-04-23 10:12:58;2.1264579614;48.985094782;0.017285521636414114;1.4875;311.9091
